ticket_id,account_id,customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,submitted_at,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,customer_message,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,resolved_at,escalated_prior_to_resolution,resolution_hours,final_priority,sla_breached
TCK-202503230,ACC-55725,SMB,West Midlands,Email,Security,data_quality,High,2025-12-28 18:48:00,Sunday,18,13,6095.23,1,0.375,Customer reports data quality in Security. They need help because payment processing is blocked.,96,0,0,45,Amelia,21,14.63,164,0,2025-12-29 19:09:08,1,24.35,High,1
TCK-202503231,ACC-68072,Mid-Market,Wales,Email,API Integration,how_to,Critical,2025-09-18 04:09:00,Thursday,4,32,20666.03,0,-0.16,Client asks for urgent support regarding how to; impact: the customer is threatening cancellation. immediately.,111,1,0,43,Harry,1,34.16,232,0,2025-09-19 18:44:27,1,38.59,Critical,1
TCK-202503232,ACC-83780,Enterprise,Scotland,Web,Account Access,how_to,High,2025-12-30 17:33:00,Tuesday,17,17,26382.34,3,-0.251,Customer reports how to in Account Access. They need help because the issue affects only one user.,98,0,0,0,Oliver,34,21.42,1,0,2025-12-31 06:25:29,1,12.87,High,0
TCK-202503233,ACC-20545,Mid-Market,Yorkshire,Email,Reporting,access_request,High,2025-09-29 04:00:00,Monday,4,60,5102.7,0,0.126,Account team escalated a customer case connected to Reporting. Main issue: access request. ASAP.,96,1,0,31,Amelia,14,4.39,313,1,2025-09-29 14:42:44,0,10.71,High,0
TCK-202503234,ACC-85418,SMB,Wales,Email,Billing,bug,Critical,2026-01-10 09:32:00,Saturday,9,21,49406.64,4,-0.262,Client asks for urgent support regarding bug; impact: the customer is threatening cancellation.,95,0,0,32,Oliver,12,2.98,253,0,2026-01-11 20:55:53,1,35.4,Critical,1
TCK-202503235,ACC-10268,Mid-Market,South East,Web,Security,performance,High,2025-10-24 17:03:00,Friday,17,46,12398.35,1,0.448,Ticket raised through support queue for Security; customer notes performance and asks for next steps.,101,0,0,70,Noah,1,1.02,372,0,2025-10-25 18:45:01,1,25.7,High,1
TCK-202503236,ACC-92977,Mid-Market,Greater Manchester,Email,Workflow Automation,how_to,High,2025-12-20 20:56:00,Saturday,20,28,8924.56,0,0.453,The user cannot complete a workflow in Workflow Automation. Error appears during how to.,88,0,0,19,Leo,21,3.13,178,0,2025-12-21 21:36:50,1,24.68,High,1
TCK-202503237,ACC-50737,Mid-Market,London,Partner Portal,Data Export,how_to,Medium,2025-11-05 23:22:00,Wednesday,23,15,7504.8,2,0.302,Client asks for urgent support regarding how to; impact: the renewal review is due.,83,0,0,3,Oliver,28,17.58,3,0,2025-11-06 23:36:50,0,24.25,Medium,0
TCK-202503238,ACC-34763,Mid-Market,South West,Email,API Integration,integration_failure,Critical,2026-01-08 15:50:00,Thursday,15,20,73910.78,1,0.279,Customer reports integration failure in API Integration. They need help because a compliance deadline is near. escalate.,120,1,0,39,Muhammad,17,0.98,224,0,2026-01-09 18:29:53,1,26.66,Critical,1
TCK-202503239,ACC-20805,SMB,South East,Web,Workflow Automation,service_outage,Critical,2025-12-18 11:24:00,Thursday,11,28,16875.52,6,-0.699,Ticket raised through support queue for Workflow Automation; customer notes service outage and asks for next steps. escalate.,125,1,0,14,Sophie,25,8.57,92,0,2025-12-19 17:05:30,1,29.69,Critical,1
TCK-202503240,ACC-93691,Mid-Market,South East,Web,Workflow Automation,how_to,Medium,2026-02-05 04:08:00,Thursday,4,39,5292.47,4,-0.136,The user cannot complete a workflow in Workflow Automation. Error appears during how to.,88,0,0,21,Muhammad,16,5.64,105,0,2026-02-05 16:32:08,0,12.4,Medium,0
TCK-202503241,ACC-13212,SMB,East Midlands,Email,Reporting,performance,Medium,2026-01-14 23:38:00,Wednesday,23,33,5003.21,1,0.492,The user cannot complete a workflow in Reporting. Error appears during performance.,83,0,0,27,Leo,27,1.11,131,0,2026-01-15 17:25:14,0,17.79,Medium,0
TCK-202503242,ACC-82505,SMB,South East,Email,Mobile App,how_to,Medium,2026-02-16 09:57:00,Monday,9,39,5653.23,3,1,Account team escalated a customer case connected to Mobile App. Main issue: how to.,83,0,0,75,Harry,11,1.87,279,0,2026-02-16 22:11:36,0,12.24,Medium,0
TCK-202503243,ACC-85048,SMB,Greater Manchester,Partner portal,Billing,performance,Medium,2026-01-24 23:04:00,Saturday,23,28,8740.19,2,-0.055,The user cannot complete a workflow in Billing. Error appears during performance.,81,0,0,31,Mia,42,0.08,80,0,2026-01-25 20:41:25,0,21.62,Medium,0
TCK-202503244,ACC-86326,Mid-Market,South West,Email,Account Access,bug,High,2026-01-24 20:12:00,Saturday,20,38,20217.19,7,0.56,The user cannot complete a workflow in Account Access. Error appears during bug.,80,0,0,41,Ava,35,3.99,185,0,2026-01-25 19:19:53,1,23.13,High,0
TCK-202503245,ACC-59519,SMB,Wales,Email,Billing,bug,Critical,2025-10-03 18:14:00,Friday,18,33,17334.97,1,-0.619,Ticket raised through support queue for Billing; customer notes bug and asks for next steps.,92,0,0,17,Mia,33,31.32,139,1,2025-10-05 01:05:20,1,30.86,Critical,1
TCK-202503246,ACC-12225,SMB,South West,Web,Billing,service_outage,Critical,2025-12-22 02:32:00,Monday,2,24,16832.63,3,0.3,Client asks for urgent support regarding service outage; impact: the renewal review is due. ASAP.,97,1,0,45,Grace,24,9.98,279,0,2025-12-23 11:52:00,1,33.33,Critical,1
TCK-202503247,ACC-16649,SMB,Greater Manchester,Chat,Data Export,bug,High,2026-02-15 04:52:00,Sunday,4,31,9712.76,5,-0.461,Customer reports bug in Data Export. They need help because the issue affects only one user.,92,0,0,46,Grace,1,10.04,95,0,2026-02-16 05:07:51,1,24.26,Critical,1
TCK-202503248,ACC-73038,SMB,South West,Web,Workflow Automation,how_to,Medium,2025-12-04 21:25:00,Thursday,21,14,9016.82,2,,The user cannot complete a workflow in Workflow Automation. Error appears during how to.,88,0,0,31,Mia,12,0.85,221,0,2025-12-05 12:52:12,0,15.45,Medium,0
TCK-202503249,ACC-95921,SMB,South West,Web,API Integration,bug,High,2025-10-11 23:38:00,Saturday,23,44,17655.56,5,0.014,Client asks for urgent support regarding bug; impact: a senior stakeholder is waiting.,86,0,0,16,Amelia,5,4.52,168,0,2025-10-12 10:54:59,0,11.28,High,0
TCK-202503250,ACC-25625,Public Sector,South East,Web,Payments,data_quality,Critical,2025-12-11 13:40:00,Thursday,13,0,48585.21,1,0.398,The user cannot complete a workflow in Payments. Error appears during data quality.,83,0,0,28,Grace,11,13.28,127,0,2025-12-13 00:14:48,1,34.58,Critical,1
TCK-202503251,ACC-93755,Mid-Market,West Midlands,Web,API Integration,bug,High,2026-01-06 14:05:00,Tuesday,14,35,12001.47,5,0.382,Customer reports bug in API Integration. They need help because an integration partner is blocked.,98,0,0,36,Ava,19,2.69,159,0,2026-01-08 00:04:40,1,33.99,High,1
TCK-202503252,ACC-85264,SMB,Greater Manchester,Partner Portal,Workflow Automation,bug,Medium,2025-09-07 20:47:00,Sunday,20,26,9099.95,1,0.056,Ticket raised through support queue for Workflow Automation; customer notes bug and asks for next steps.,104,0,0,41,Oliver,30,0.1,224,0,2025-09-08 13:42:25,0,16.92,Medium,0
TCK-202503253,ACC-41447,Enterprise,West Midlands,Phone,API Integration,access_request,Critical,2025-10-17 15:27:00,Friday,15,32,864684.91,0,-0.17,Ticket raised through support queue for API Integration; customer notes access request and asks for next steps.,111,0,0,45,Muhammad,36,5.06,250,0,2025-10-18 15:20:36,1,23.89,Critical,1
TCK-202503254,ACC-66854,Mid-Market,Scotland,Email,Billing,access_request,High,2025-12-02 20:31:00,Tuesday,20,22,9175.43,10,-0.487,The user cannot complete a workflow in Billing. Error appears during access request.,84,0,0,44,Mia,1,8.38,205,0,2025-12-04 03:00:39,1,30.49,High,1
TCK-202503255,ACC-43014,Enterprise,Yorkshire,Web,Reporting,billing_query,Medium,2026-02-13 23:47:00,Friday,23,26,18053.84,3,0.409,Account team escalated a customer case connected to Reporting. Main issue: billing query. Customer mentions credit.,115,0,1,0,Muhammad,28,2.53,67,0,2026-02-14 15:12:58,0,15.43,Medium,0
TCK-202503256,ACC-99818,Enterprise,London,Chat,Workflow Automation,bug,Critical,2025-09-26 06:32:00,Friday,6,17,65642.51,4,-0.386,Account team escalated a customer case connected to Workflow Automation. Main issue: bug.,89,0,0,54,Harry,23,0.42,196,0,2025-09-27 15:51:48,1,33.33,Critical,1
TCK-202503257,ACC-36638,SMB,Wales,Partner Portal,Account Access,how_to,Medium,2025-12-22 16:59:00,Monday,16,31,12571.89,4,0.659,Ticket raised through support queue for Account Access; customer notes how to and asks for next steps.,102,0,0,34,Grace,22,8.8,1,0,2025-12-24 05:09:05,0,36.17,Medium,0
TCK-202503258,ACC-53499,Mid-Market,Scotland,Email,Billing,how_to,Medium,2026-01-29 04:54:00,Thursday,4,29,12159.87,0,-0.147,Account team escalated a customer case connected to Billing. Main issue: how to.,80,0,0,20,Noah,1,4.96,118,0,2026-01-29 16:38:37,0,11.74,Medium,0
TCK-202503259,ACC-92073,Mid-Market,Scotland,Web,API Integration,access_request,High,2025-09-12 16:32:00,Friday,16,23,7953.42,3,-0.091,Account team escalated a customer case connected to API Integration. Main issue: access request.,96,0,0,61,Leo,13,8.83,205,0,2025-09-13 22:43:48,1,30.2,High,1
TCK-202503260,ACC-28613,SMB,Yorkshire,Email,Data Export,bug,Critical,2025-10-17 14:59:00,Friday,14,30,9296.46,1,-0.063,Account team escalated a customer case connected to Data Export. Main issue: bug.,81,0,0,58,Isla,13,19.22,346,0,2025-10-18 09:21:52,1,18.38,Critical,1
TCK-202503261,ACC-89574,Enterprise,London,Web,Workflow Automation,how_to,Critical,2025-12-09 09:47:00,Tuesday,9,49,50875.85,0,0.23,Customer reports how to in Workflow Automation. They need help because a compliance deadline is near.,101,0,0,64,Isla,32,2.99,271,0,2025-12-09 21:38:58,1,11.87,Critical,1
TCK-202503262,ACC-68867,Enterprise,Greater Manchester,Email,Payments,how_to,Critical,2025-09-05 23:02:00,Friday,23,0,78080.34,1,-0.832,Client asks for urgent support regarding how to; impact: the issue affects only one user.,89,0,0,19,Isla,28,17.66,152,0,2025-09-06 16:34:05,1,17.53,Critical,1
TCK-202503263,ACC-30315,Mid-Market,East Midlands,Partner Portal,Payments,how_to,High,2026-01-08 10:16:00,Thursday,10,37,23726.68,4,0.088,Client asks for urgent support regarding how to; impact: several end users are affected.,88,0,0,35,Amelia,31,0.93,151,0,2026-01-08 19:02:52,1,8.78,High,0
TCK-202503264,ACC-72039,SMB,West Midlands,Chat,Workflow Automation,integration_failure,Critical,2026-01-30 18:58:00,Friday,18,30,5905.23,1,0.729,Account team escalated a customer case connected to Workflow Automation. Main issue: integration failure. critical.,115,1,0,35,Amelia,23,29.91,156,0,2026-02-01 01:52:19,1,30.91,Critical,1
TCK-202503265,ACC-27254,Mid-Market,Scotland,Email,Mobile App,bug,Critical,2025-09-04 06:43:00,Thursday,6,46,45166.03,14,0.697,Client asks for urgent support regarding bug; impact: the issue affects only one user.,86,0,0,6,Amelia,26,3.89,44,0,2025-09-05 13:52:35,1,31.16,Critical,1
TCK-202503266,ACC-37226,Mid-Market,Greater Manchester,Email,Billing,data_quality,High,2025-11-11 03:30:00,Tuesday,3,26,11099.28,2,0.212,Client asks for urgent support regarding data quality; impact: monthly reporting is delayed.,92,0,0,32,Noah,20,8.94,175,0,2025-11-12 08:13:20,1,28.72,Critical,1
TCK-202503267,ACC-46904,SMB,South West,Partner Portal,Account Access,bug,High,2025-12-31 06:54:00,Wednesday,6,28,14667.99,0,0.213,Client asks for urgent support regarding bug; impact: monthly reporting is delayed.,83,0,0,35,Oliver,24,10.35,254,0,2025-12-31 16:54:55,1,10.02,High,0
TCK-202503268,ACC-61184,Mid-Market,Yorkshire,Chat,Data Export,refund_request,High,2026-02-14 01:05:00,Saturday,1,29,16402.21,0,0.047,Account team escalated a customer case connected to Data Export. Main issue: refund request.,92,0,0,35,Amelia,4,1.87,153,0,2026-02-14 01:38:38,1,0.56,High,0
TCK-202503269,ACC-39106,SMB,Yorkshire,Web,API Integration,performance,High,2025-11-06 23:58:00,Thursday,23,28,17986.98,0,-0.468,Customer reports performance in API Integration. They need help because an integration partner is blocked.,106,0,0,25,Ava,10,0.84,28,0,2025-11-07 21:37:30,0,21.66,High,0
TCK-202503270,ACC-64068,SMB,West Midlands,Email,Account Access,how_to,Low,2025-09-10 23:02:00,Wednesday,23,35,12085.25,2,0.517,Client asks for urgent support regarding how to; impact: an integration partner is blocked.,91,0,0,12,Sophie,22,4.42,112,0,2025-09-11 13:10:11,0,14.14,Low,0
TCK-202503271,ACC-52080,Mid-Market,Yorkshire,Chat,Reporting,integration_failure,High,2025-11-11 21:11:00,Tuesday,21,33,12628.49,2,0.084,Customer reports integration failure in Reporting. They need help because the issue affects only one user. immediately.,119,1,0,2,Mia,14,1.2,129,0,2025-11-13 03:32:48,1,30.36,High,1
TCK-202503272,ACC-51833,Mid-Market,Scotland,Email,Workflow Automation,integration_failure,Critical,2025-11-25 13:40:00,Tuesday,13,18,7179.96,4,-0.193,Client asks for urgent support regarding integration failure; impact: an integration partner is blocked. blocked.,113,1,0,47,Noah,52,8.03,193,0,2025-11-26 13:38:02,1,23.97,Critical,1
TCK-202503273,ACC-28500,SMB,Scotland,Web,Reporting,performance,High,2025-11-01 23:09:00,Saturday,23,30,8899.67,4,-0.154,Account team escalated a customer case connected to Reporting. Main issue: performance.,87,0,0,46,Noah,36,5.06,141,0,2025-11-03 06:21:41,1,31.21,High,1
TCK-202503274,ACC-12330,Enterprise,London,Web,Payments,data_quality,Critical,2025-09-17 16:23:00,Wednesday,16,0,26824.97,4,0.13,Account team escalated a customer case connected to Payments. Main issue: data quality.,87,0,0,49,Amelia,11,1.5,219,0,2025-09-18 11:53:39,1,19.51,Critical,1
TCK-202503275,ACC-29202,Enterprise,East Midlands,Web,Workflow Automation,billing_query,Critical,2025-10-11 18:11:00,Saturday,18,34,79195.6,2,0.357,The user cannot complete a workflow in Workflow Automation. Error appears during billing query.,95,0,0,28,Grace,40,0.38,127,0,2025-10-12 19:17:33,1,25.11,Critical,1
TCK-202503276,ACC-89891,Mid-Market,Scotland,Email,Payments,performance,High,2025-11-28 03:59:00,Friday,3,53,23551.15,1,0.689,The user cannot complete a workflow in Payments. Error appears during performance.,82,0,0,34,Harry,18,1.14,219,0,2025-11-29 07:45:42,1,27.78,High,1
TCK-202503277,ACC-25541,SMB,South West,Email,Workflow Automation,access_request,Low,2025-09-16 02:48:00,Tuesday,2,22,959.31,0,0.92,Ticket raised through support queue for Workflow Automation; customer notes access request and asks for next steps.,115,0,0,6,Oliver,1,18.3,9,0,2025-09-16 11:31:56,0,8.73,Low,0
TCK-202503278,ACC-89332,SMB,Northern Ireland,Partner Portal,Security,service_outage,Critical,2025-12-06 08:50:00,Saturday,8,0,4584.56,13,-0.023,Account team escalated a customer case connected to Security. Main issue: service outage. ASAP.,95,1,0,39,Amelia,23,0.41,179,0,2025-12-07 12:49:05,1,27.98,Critical,1
TCK-202503279,ACC-61098,Mid-Market,East Midlands,Web,Security,bug,Critical,2026-01-23 02:28:00,Friday,2,22,32677.2,1,-0.57,Account team escalated a customer case connected to Security. Main issue: bug.,78,0,0,29,Isla,51,4.48,148,0,2026-01-24 04:14:54,1,25.78,Critical,1
TCK-202503280,ACC-34282,SMB,West Midlands,WEB,Workflow Automation,service_outage,High,2025-10-28 18:34:00,Tuesday,18,50,4906.62,2,0.575,Customer reports service outage in Workflow Automation. They need help because a compliance deadline is near. escalate.,119,1,0,28,Grace,15,1.94,32,0,2025-10-29 10:24:14,0,15.84,High,0
TCK-202503281,ACC-73681,Mid-Market,Greater Manchester,Email,Account Access,service_outage,Critical,2025-09-04 20:18:00,Thursday,20,29,16214.28,3,-0.456,Client asks for urgent support regarding service outage; impact: monthly reporting is delayed. immediately.,107,1,0,19,Amelia,70,2.05,104,0,2025-09-05 06:18:15,1,10.0,Critical,1
TCK-202503282,ACC-43182,SMB,Yorkshire,Email,Billing,data_quality,High,2025-12-13 19:00:00,Saturday,19,47,7324.77,0,-0.502,Client asks for urgent support regarding data quality; impact: payment processing is blocked.,93,0,0,30,Sophie,23,11.74,57,0,2025-12-15 03:02:25,1,32.04,Critical,1
TCK-202503283,ACC-15056,Mid-Market,West Midlands,Email,Workflow Automation,how_to,High,2025-11-11 13:42:00,Tuesday,13,44,42510.59,4,-0.659,Account team escalated a customer case connected to Workflow Automation. Main issue: how to.,92,0,0,11,Noah,18,3.67,57,0,2025-11-12 05:17:45,1,15.6,High,0
TCK-202503284,ACC-17354,SMB,South West,Email,Account Access,bug,High,2025-10-04 09:01:00,Saturday,9,27,3799.55,0,0.14,Ticket raised through support queue for Account Access; customer notes bug and asks for next steps.,99,0,0,52,George,6,7.54,281,0,2025-10-05 10:07:23,1,25.11,High,1
TCK-202503285,ACC-65743,Enterprise,South West,Email,Data Export,bug,Critical,2025-10-11 00:57:00,Saturday,0,5,137762.28,3,-0.303,Ticket raised through support queue for Data Export; customer notes bug and asks for next steps.,96,0,0,57,George,1,24.25,209,0,2025-10-12 15:31:48,1,38.58,Critical,1
TCK-202503286,ACC-57409,Mid-Market,West Midlands,Web,Reporting,performance,Medium,2026-02-05 21:24:00,Thursday,21,4,6633.25,2,-0.091,Account team escalated a customer case connected to Reporting. Main issue: performance.,87,0,0,14,George,22,3.78,145,0,2026-02-06 07:51:58,0,10.47,Medium,0
TCK-202503287,ACC-91964,Mid-Market,South East,Partner Portal,Account Access,billing_query,High,,Thursday,17,36,5706.47,1,0.053,Customer reports billing query in Account Access. They need help because the customer is threatening cancellation.,114,0,0,64,Amelia,46,0.07,227,0,2025-11-14 12:37:17,1,18.84,High,0
TCK-202503288,ACC-98901,Mid-Market,Yorkshire,Web,Reporting,bug,High,2026-01-21 15:14:00,Wednesday,15,28,10844.21,1,0.048,Account team escalated a customer case connected to Reporting. Main issue: bug.,79,0,0,38,Mia,31,3.39,132,0,2026-01-22 06:43:39,0,15.49,High,0
TCK-202503289,ACC-32244,SMB,Yorkshire,Chat,payments,integration_failure,Critical,2025-10-06 17:31:00,Monday,17,9,5945.31,7,-0.279,The user cannot complete a workflow in payments. Error appears during integration failure. urgent.,98,1,0,36,Mia,18,6.24,228,1,2025-10-07 12:04:13,1,18.55,Critical,1
TCK-202503290,ACC-33604,SMB,Wales,Web,Reporting,billing_query,High,2026-01-03 22:38:00,Saturday,22,34,16228.28,4,-0.54,Client asks for urgent support regarding billing query; impact: several end users are affected. Customer mentions billing dispute.,130,0,1,35,Harry,14,0.8,135,0,2026-01-04 15:18:20,1,16.67,High,0
TCK-202503291,ACC-21868,Mid-Market,West Midlands,Chat,Payments,how_to,Medium,2025-10-29 17:45:00,Wednesday,17,21,11373.03,2,0.64,Customer reports how to in Payments. They need help because the renewal review is due. immediately.,99,1,0,8,Grace,28,5.52,1,0,2025-10-30 17:53:33,0,24.14,Medium,0
TCK-202503292,ACC-77845,Mid-Market,Scotland,Web,Billing,billing_query,High,2025-11-08 10:49:00,Saturday,10,14,19673.14,3,0.067,Account team escalated a customer case connected to Billing. Main issue: billing query.,87,0,0,42,George,13,0.13,74,0,2025-11-09 02:47:13,1,15.97,High,0
TCK-202503293,ACC-22500,SMB,South West,Web,Payments,performance,High,2025-11-07 16:21:00,Friday,16,52,7881.35,4,0.32,Customer reports performance in Payments. They need help because monthly reporting is delayed.,94,0,0,39,Ava,46,7.4,179,0,2025-11-08 20:46:43,1,28.43,Critical,1
TCK-202503294,ACC-25481,SMB,East Midlands,Web,Payments,data_quality,Critical,2026-01-05 22:02:00,Monday,22,20,36054.39,4,-0.922,Client asks for urgent support regarding data quality; impact: the issue affects only one user. blocked.,104,1,0,49,Amelia,7,19.68,368,1,2026-01-07 08:11:23,1,34.16,Critical,1
TCK-202503295,ACC-50831,Mid-Market,Scotland,Partner Portal,Account Access,performance,High,2025-09-20 13:43:00,Saturday,13,11,20343.89,6,0.651,Account team escalated a customer case connected to Account Access. Main issue: performance.,92,0,0,19,Amelia,50,4.6,56,0,2025-09-21 21:34:57,1,31.87,High,1
TCK-202503296,ACC-29259,SMB,South West,Chat,Workflow Automation,data_quality,High,2025-09-28 11:29:00,Sunday,11,29,26593.84,1,-0.209,Customer reports data quality in Workflow Automation. They need help because an integration partner is blocked.,111,0,0,37,Mia,32,5.97,78,0,2025-09-29 10:38:15,0,23.15,High,0
TCK-202503297,ACC-82050,Public Sector,Yorkshire,Partner Portal,Mobile App,service_outage,Critical,2025-11-26 23:17:00,Wednesday,23,17,23013.77,0,-0.369,Ticket raised through support queue for Mobile App; customer notes service outage and asks for next steps. blocked.,115,1,0,24,Oliver,1,5.81,159,0,2025-11-27 18:18:50,1,19.03,Critical,1
TCK-202503298,ACC-19679,SMB,Northern Ireland,Phone,Account Access,bug,Medium,2025-09-18 19:21:00,Thursday,19,24,19962.78,1,0.552,Ticket raised through support queue for Account Access; customer notes bug and asks for next steps.,99,0,0,36,Amelia,5,4.16,234,0,2025-09-20 06:01:54,0,34.68,Medium,0
TCK-202503299,ACC-90490,SMB,south east ,Web,Reporting,integration_failure,Critical,2026-02-23 16:59:00,Monday,16,12,38223.38,5,0.38,The user cannot complete a workflow in Reporting. Error appears during integration failure. blocked.,100,1,0,25,Leo,25,4.59,117,0,2026-02-24 14:40:35,1,21.69,Critical,1
TCK-202503300,ACC-25640,SMB,south east,Chat,Billing,how_to,High,2025-10-15 02:07:00,Wednesday,2,21,24955.36,0,-0.754,Account team escalated a customer case connected to Billing. Main issue: how to.,80,0,0,36,Oliver,20,6.88,224,0,2025-10-16 00:54:21,0,22.79,High,0
TCK-202503301,ACC-48145,Enterprise,Greater Manchester,Chat,Mobile App,data_quality,Critical,2025-11-26 16:19:00,Wednesday,16,26,57587.46,0,-0.455,The user cannot complete a workflow in Mobile App. Error appears during data quality.,85,0,0,25,Mia,29,2.11,37,0,2025-11-27 12:45:31,1,20.44,Critical,1
TCK-202503302,ACC-68079,SMB,Yorkshire,Email,Security,how_to,Low,2025-12-27 19:58:00,Saturday,19,19,11676.6,0,0.13,Ticket raised through support queue for Security; customer notes how to and asks for next steps.,96,0,0,27,Mia,25,11.83,1,0,2025-12-28 14:00:16,0,18.04,Low,0
TCK-202503303,ACC-46974,Mid-Market,Greater Manchester,Chat,API Integration,integration_failure,Critical,2025-09-19 14:17:00,Friday,14,53,13517.05,3,-0.386,Ticket raised through support queue for API Integration; customer notes integration failure and asks for next steps. immediately.,129,1,0,44,Amelia,34,18.79,264,0,2025-09-20 22:17:41,1,32.01,Critical,1
TCK-202503304,ACC-30075,SMB,Yorkshire,chat ,Payments,billing_query,Critical,2025-10-31 08:07:00,Friday,8,38,7288.6,2,-0.729,Ticket raised through support queue for Payments; customer notes billing query and asks for next steps. Customer mentions chargeback.,133,0,1,49,George,1,3.87,174,0,2025-11-01 15:58:36,1,31.86,Critical,1
TCK-202503305,ACC-20868,Enterprise,Wales,Phone,Security,how_to,High,2026-02-20 16:37:00,Friday,16,22,38571.43,5,0.123,Ticket raised through support queue for Security; customer notes how to and asks for next steps.,96,0,0,20,Sophie,1,3.02,187,0,2026-02-21 12:46:32,0,20.16,High,0
TCK-202503306,ACC-11405,Public Sector,Wales,Web,Data Export,access_request,Critical,2025-12-25 12:42:00,Thursday,12,0,50475.0,4,0.294,Ticket raised through support queue for Data Export; customer notes access request and asks for next steps. ASAP.,113,1,0,18,Muhammad,1,7.93,123,0,2025-12-26 14:46:42,1,26.08,Critical,1
TCK-202503307,ACC-49349,SMB,Yorkshire,Web,Data Export,data_quality,High,2025-11-27 13:25:00,Thursday,13,32,8309.19,1,0.037,Client asks for urgent support regarding data quality; impact: the customer is threatening cancellation.,104,0,0,19,Muhammad,31,24.61,73,1,2025-11-28 20:47:00,1,31.37,Critical,1
TCK-202503308,ACC-63430,Mid-Market,Yorkshire,Chat,Security,service_outage,Critical,2025-09-18 17:36:00,Thursday,17,39,15885.93,8,0.223,The user cannot complete a workflow in Security. Error appears during service outage. deadline.,95,1,0,48,Harry,43,26.8,261,0,2025-09-20 06:02:36,1,36.44,Critical,1
TCK-202503309,ACC-44093,Mid-Market,West Midlands,Web,Data Export,performance,Critical,2026-02-23 10:41:00,Monday,10,35,21320.46,6,-0.064,Ticket raised through support queue for Data Export; customer notes performance and asks for next steps.,104,0,0,40,Harry,23,18.89,123,0,2026-02-24 23:44:11,1,37.05,Critical,1
TCK-202503310,ACC-62222,SMB,Greater Manchester,Email,payments,how_to,Medium,2025-10-11 08:54:00,Saturday,8,50,3812.35,8,0.631,Account team escalated a customer case connected to payments. Main issue: how to.,81,0,0,19,Grace,34,6.62,1,1,2025-10-12 06:15:40,0,21.36,Medium,0
TCK-202503311,ACC-51188,Mid-Market,Greater Manchester,Phone,Payments,integration_failure,Critical,2025-12-28 09:24:00,Sunday,9,62,18711.24,0,-0.467,Client asks for urgent support regarding integration failure; impact: the customer is threatening cancellation. immediately.,124,1,0,61,Ava,15,72.13,235,0,2025-12-30 07:23:18,1,45.99,Critical,1
TCK-202503312,ACC-87679,SMB,South East,Web,Payments,integration_failure,Critical,2026-01-28 11:26:00,Wednesday,11,8,19591.72,0,0.364,Client asks for urgent support regarding integration failure; impact: several end users are affected. critical.,111,1,0,73,Leo,31,1.85,222,0,2026-01-29 04:17:03,1,16.85,Critical,1
TCK-202503313,ACC-26936,Mid-Market,Wales,Web,Reporting,integration_failure,Critical,2025-12-14 14:36:00,Sunday,14,6,13266.76,0,-0.592,Client asks for urgent support regarding integration failure; impact: the customer is threatening cancellation. escalate.,121,1,0,48,Leo,34,3.64,210,0,2025-12-15 17:14:54,1,26.65,Critical,1
TCK-202503314,ACC-40741,SMB,Yorkshire,Web,,service_outage,High,2026-01-30 13:59:00,Friday,13,22,5883.37,0,0.142,Ticket raised through support queue for Payments; customer notes service outage and asks for next steps. urgent.,112,1,0,15,Leo,3,3.15,128,0,2026-01-31 23:43:20,1,33.74,High,1
TCK-202503315,ACC-32938,Mid-Market,East Midlands,Web,Payments,integration_failure,Critical,2025-11-26 05:48:00,Wednesday,5,0,4982.64,2,-0.118,Ticket raised through support queue for Payments; customer notes integration failure and asks for next steps. blocked.,118,1,0,37,Mia,12,2.38,188,0,2025-11-27 23:55:01,1,42.12,Critical,1
TCK-202503316,ACC-86243,Mid-Market,Greater Manchester,Chat,Data Export,bug,Medium,2025-12-12 15:08:00,Friday,15,20,14633.52,0,0.193,Customer reports bug in Data Export. They need help because several end users are affected.,91,0,0,20,Grace,15,5.45,113,0,2025-12-13 06:13:06,0,15.09,Medium,0
TCK-202503317,ACC-78984,SMB,South West,Email,Billing,service_outage,High,2025-12-26 15:44:00,Friday,15,4,13121.89,0,0.24,Account team escalated a customer case connected to Billing. Main issue: service outage. immediately.,101,1,0,18,Harry,25,4.52,217,0,2025-12-27 07:08:44,1,15.41,High,0
TCK-202503318,ACC-60307,Mid-Market,Scotland,Web,Workflow Automation,data_quality,Critical,2025-09-29 16:08:00,Monday,16,0,29945.7,1,-0.713,Ticket raised through support queue for Workflow Automation; customer notes data quality and asks for next steps.,113,0,0,56,Oliver,16,0.8,115,0,2025-09-30 04:02:40,1,11.91,Critical,1
TCK-202503319,ACC-69318,Enterprise,Greater Manchester,Phone,Reporting,data_quality,Critical,2025-12-26 11:34:00,Friday,11,18,43225.88,0,0.08,Customer reports data quality in Reporting. They need help because several end users are affected.,98,0,0,47,Noah,23,1.57,163,0,2025-12-27 12:36:25,1,25.04,Critical,1
